marketplace,customer_id,review_id,product_id,product_title,star_rating,review_date
US,Cust8444,R15941,P034,Product P034,1,2023-01-01
US,Cust9188,R15942,P014,Product P014,1,2023-01-01
US,Cust1590,R15943,P029,Product P029,1,2023-01-01
US,Cust8115,R15944,P049,Product P049,2,2023-01-01
US,Cust4729,R15945,P043,Product P043,1,2023-01-01
US,Cust9277,R15946,P044,Product P044,1,2023-01-01
US,Cust1253,R15947,P048,Product P048,1,2023-01-01
US,Cust3791,R15948,P018,Product P018,5,2023-01-01
US,Cust4588,R15949,P041,Product P041,1,2023-01-01
US,Cust1895,R15950,P047,Product P047,1,2023-01-01
US,Cust8639,R15951,P003,Product P003,1,2023-01-01
US,Cust1125,R15952,P012,Product P012,1,2023-01-01
US,Cust3461,R15953,P030,Product P030,1,2023-01-01
US,Cust1704,R15954,P025,Product P025,1,2023-01-01
US,Cust6096,R15955,P048,Product P048,1,2023-01-01
US,Cust5831,R15956,P001,Product P001,1,2023-01-01
US,Cust8970,R15957,P034,Product P034,5,2023-01-01
US,Cust5798,R15958,P041,Product P041,2,2023-01-01
US,Cust9461,R15959,P004,Product P004,5,2023-01-01
US,Cust1888,R15960,P028,Product P028,1,2023-01-01
US,Cust7217,R15961,P027,Product P027,1,2023-01-01
US,Cust6020,R15962,P008,Product P008,1,2023-01-01
US,Cust9174,R15963,P028,Product P028,1,2023-01-01
US,Cust1283,R15964,P001,Product P001,2,2023-01-01
US,Cust3182,R15965,P026,Product P026,4,2023-01-01
US,Cust9472,R15966,P017,Product P017,5,2023-01-01
US,Cust2541,R15967,P035,Product P035,1,2023-01-01
US,Cust3117,R15968,P008,Product P008,1,2023-01-01
US,Cust5104,R15969,P027,Product P027,5,2023-01-01
US,Cust6991,R15970,P030,Product P030,1,2023-01-01
US,Cust8045,R15971,P029,Product P029,2,2023-01-01
US,Cust6529,R15972,P026,Product P026,1,2023-01-01
US,Cust4217,R15973,P016,Product P016,1,2023-01-01
US,Cust3239,R15974,P041,Product P041,1,2023-01-01
US,Cust8294,R15975,P036,Product P036,5,2023-01-01
US,Cust1706,R15976,P042,Product P042,2,2023-01-01
US,Cust2124,R15977,P020,Product P020,1,2023-01-01
US,Cust4611,R15978,P027,Product P027,5,2023-01-01
US,Cust7612,R15979,P006,Product P006,1,2023-01-01
US,Cust8570,R15980,P014,Product P014,4,2023-01-01
US,Cust3269,R15981,P004,Product P004,5,2023-01-01
US,Cust8344,R15982,P024,Product P024,1,2023-01-01
US,Cust3303,R15983,P006,Product P006,1,2023-01-01
US,Cust8210,R15984,P038,Product P038,5,2023-01-01
US,Cust1474,R15985,P031,Product P031,4,2023-01-01
US,Cust8153,R15986,P026,Product P026,1,2023-01-01
US,Cust5965,R15987,P027,Product P027,4,2023-01-01
US,Cust8063,R15988,P006,Product P006,1,2023-01-01
US,Cust2810,R15989,P007,Product P007,5,2023-01-01
US,Cust8945,R15990,P050,Product P050,1,2023-01-01
US,Cust5042,R15991,P007,Product P007,1,2023-01-01
US,Cust8792,R15992,P006,Product P006,1,2023-01-01
US,Cust3393,R15993,P032,Product P032,5,2023-01-01
US,Cust7083,R15994,P009,Product P009,1,2023-01-01
US,Cust4393,R15995,P039,Product P039,5,2023-01-01
US,Cust8154,R15996,P017,Product P017,1,2023-01-01
US,Cust7476,R15997,P030,Product P030,5,2023-01-01
US,Cust8039,R15998,P013,Product P013,1,2023-01-01
US,Cust1979,R15999,P006,Product P006,1,2023-01-01
US,Cust1737,R16000,P043,Product P043,1,2023-01-01
US,Cust9975,R16001,P027,Product P027,2,2023-01-01
US,Cust2757,R16002,P015,Product P015,5,2023-01-01
US,Cust3251,R16003,P014,Product P014,1,2023-01-01
US,Cust9400,R16004,P035,Product P035,1,2023-01-01
US,Cust9464,R16005,P013,Product P013,1,2023-01-01
US,Cust1647,R16006,P021,Product P021,1,2023-01-01
US,Cust7583,R16007,P049,Product P049,1,2023-01-01
US,Cust7164,R16008,P037,Product P037,1,2023-01-01
US,Cust2509,R16009,P018,Product P018,1,2023-01-01
US,Cust5791,R16010,P045,Product P045,3,2023-01-01
US,Cust2239,R16011,P032,Product P032,1,2023-01-01
US,Cust6547,R16012,P031,Product P031,3,2023-01-01
US,Cust3905,R16013,P002,Product P002,1,2023-01-01
US,Cust6718,R16014,P044,Product P044,1,2023-01-01
US,Cust9575,R16015,P033,Product P033,2,2023-01-01
US,Cust4971,R16016,P040,Product P040,1,2023-01-01
US,Cust7280,R16017,P008,Product P008,1,2023-01-01
US,Cust4187,R16018,P030,Product P030,2,2023-01-01
US,Cust3524,R16019,P031,Product P031,1,2023-01-01
US,Cust7001,R16020,P028,Product P028,5,2023-01-01
US,Cust6163,R16021,P010,Product P010,1,2023-01-01
US,Cust7080,R16022,P027,Product P027,1,2023-01-01
US,Cust7842,R16023,P007,Product P007,4,2023-01-01
US,Cust6578,R16024,P007,Product P007,1,2023-01-01
US,Cust1843,R16025,P046,Product P046,5,2023-01-01
US,Cust8647,R16026,P013,Product P013,3,2023-01-01
US,Cust3922,R16027,P048,Product P048,1,2023-01-01
US,Cust3140,R16028,P034,Product P034,1,2023-01-01
US,Cust7812,R16029,P043,Product P043,1,2023-01-01
US,Cust6069,R16030,P001,Product P001,1,2023-01-01
US,Cust3251,R16031,P002,Product P002,1,2023-01-01
US,Cust9099,R16032,P007,Product P007,5,2023-01-01
US,Cust2266,R16033,P024,Product P024,4,2023-01-01
US,Cust7208,R16034,P022,Product P022,1,2023-01-01
US,Cust2953,R16035,P046,Product P046,5,2023-01-01
US,Cust2158,R16036,P005,Product P005,2,2023-01-01
US,Cust5990,R16037,P043,Product P043,1,2023-01-01
US,Cust8054,R16038,P039,Product P039,4,2023-01-01
US,Cust6770,R16039,P003,Product P003,1,2023-01-01
US,Cust8115,R16040,P038,Product P038,1,2023-01-01
US,Cust2712,R16041,P035,Product P035,5,2023-01-01
US,Cust6580,R16042,P003,Product P003,4,2023-01-01
US,Cust2879,R16043,P045,Product P045,1,2023-01-01
US,Cust2394,R16044,P004,Product P004,4,2023-01-01
US,Cust6818,R16045,P024,Product P024,1,2023-01-01
US,Cust4884,R16046,P007,Product P007,1,2023-01-01
US,Cust7526,R16047,P034,Product P034,4,2023-01-01
US,Cust1340,R16048,P040,Product P040,4,2023-01-01
US,Cust4363,R16049,P017,Product P017,1,2023-01-01
US,Cust2223,R16050,P047,Product P047,1,2023-01-01
US,Cust4360,R16051,P031,Product P031,1,2023-01-01
US,Cust7671,R16052,P032,Product P032,1,2023-01-01
US,Cust2210,R16053,P034,Product P034,5,2023-01-01
US,Cust1813,R16054,P027,Product P027,1,2023-01-01
US,Cust7193,R16055,P012,Product P012,1,2023-01-01
US,Cust2340,R16056,P008,Product P008,1,2023-01-01
US,Cust5361,R16057,P038,Product P038,1,2023-01-01
US,Cust4433,R16058,P022,Product P022,3,2023-01-01
US,Cust7745,R16059,P022,Product P022,2,2023-01-01
US,Cust6467,R16060,P015,Product P015,1,2023-01-01
US,Cust9880,R16061,P036,Product P036,1,2023-01-01
US,Cust9170,R16062,P041,Product P041,5,2023-01-01
US,Cust2839,R16063,P002,Product P002,5,2023-01-01
US,Cust5131,R16064,P040,Product P040,1,2023-01-01
US,Cust4308,R16065,P011,Product P011,1,2023-01-01
US,Cust5609,R16066,P046,Product P046,1,2023-01-01
US,Cust4471,R16067,P026,Product P026,1,2023-01-01
US,Cust9381,R16068,P043,Product P043,1,2023-01-01
US,Cust9679,R16069,P040,Product P040,5,2023-01-01
US,Cust2765,R16070,P020,Product P020,1,2023-01-01
US,Cust2252,R16071,P004,Product P004,1,2023-01-01
US,Cust9868,R16072,P049,Product P049,5,2023-01-01
US,Cust7995,R16073,P009,Product P009,1,2023-01-01
US,Cust6925,R16074,P018,Product P018,1,2023-01-01
US,Cust2263,R16075,P006,Product P006,1,2023-01-01
US,Cust7657,R16076,P039,Product P039,4,2023-01-01
US,Cust6349,R16077,P011,Product P011,2,2023-01-01
US,Cust1140,R16078,P048,Product P048,3,2023-01-01
US,Cust1130,R16079,P011,Product P011,1,2023-01-01
US,Cust1642,R16080,P017,Product P017,4,2023-01-01
US,Cust6550,R16081,P046,Product P046,3,2023-01-01
US,Cust2524,R16082,P042,Product P042,5,2023-01-01
US,Cust3539,R16083,P028,Product P028,2,2023-01-01
US,Cust9347,R16084,P033,Product P033,5,2023-01-01
US,Cust4328,R16085,P042,Product P042,1,2023-01-01
US,Cust7421,R16086,P038,Product P038,1,2023-01-01
US,Cust1305,R16087,P018,Product P018,1,2023-01-01
US,Cust4400,R16088,P048,Product P048,1,2023-01-01
US,Cust3907,R16089,P021,Product P021,5,2023-01-01
US,Cust7644,R16090,P035,Product P035,5,2023-01-01
US,Cust1523,R16091,P043,Product P043,5,2023-01-01
US,Cust3626,R16092,P007,Product P007,2,2023-01-01
US,Cust4947,R16093,P038,Product P038,1,2023-01-01
US,Cust5753,R16094,P024,Product P024,1,2023-01-01
US,Cust3405,R16095,P026,Product P026,5,2023-01-01
US,Cust4139,R16096,P011,Product P011,1,2023-01-01
US,Cust1399,R16097,P036,Product P036,2,2023-01-01
US,Cust7479,R16098,P022,Product P022,1,2023-01-01
US,Cust1998,R16099,P011,Product P011,1,2023-01-01
US,Cust2281,R16100,P006,Product P006,5,2023-01-01
US,Cust6190,R16101,P006,Product P006,5,2023-01-01
US,Cust2330,R16102,P024,Product P024,1,2023-01-01
US,Cust8449,R16103,P004,Product P004,1,2023-01-01
US,Cust6485,R16104,P027,Product P027,1,2023-01-01
US,Cust7351,R16105,P035,Product P035,1,2023-01-01
US,Cust7148,R16106,P050,Product P050,1,2023-01-01
US,Cust6959,R16107,P039,Product P039,1,2023-01-01
US,Cust3029,R16108,P023,Product P023,1,2023-01-01
US,Cust7164,R16109,P042,Product P042,1,2023-01-01
US,Cust5985,R16110,P039,Product P039,3,2023-01-01
US,Cust3489,R16111,P027,Product P027,5,2023-01-01
US,Cust5843,R16112,P033,Product P033,5,2023-01-01
US,Cust4582,R16113,P025,Product P025,1,2023-01-01
US,Cust8255,R16114,P046,Product P046,1,2023-01-01
US,Cust2904,R16115,P022,Product P022,1,2023-01-01
US,Cust8012,R16116,P015,Product P015,1,2023-01-01
US,Cust3658,R16117,P016,Product P016,1,2023-01-01
US,Cust3290,R16118,P041,Product P041,1,2023-01-01
US,Cust7162,R16119,P025,Product P025,1,2023-01-01
US,Cust6374,R16120,P033,Product P033,1,2023-01-01
US,Cust4843,R16121,P029,Product P029,2,2023-01-01
US,Cust7181,R16122,P039,Product P039,1,2023-01-01
US,Cust7180,R16123,P042,Product P042,2,2023-01-01
US,Cust5438,R16124,P025,Product P025,5,2023-01-01
US,Cust4632,R16125,P010,Product P010,1,2023-01-01
US,Cust2663,R16126,P034,Product P034,2,2023-01-01
US,Cust2295,R16127,P048,Product P048,1,2023-01-01
US,Cust5989,R16128,P014,Product P014,5,2023-01-01
US,Cust1385,R16129,P031,Product P031,1,2023-01-01
US,Cust1881,R16130,P027,Product P027,5,2023-01-01
US,Cust8987,R16131,P043,Product P043,5,2023-01-01
US,Cust9377,R16132,P001,Product P001,1,2023-01-01
US,Cust1524,R16133,P043,Product P043,1,2023-01-01
US,Cust2430,R16134,P045,Product P045,1,2023-01-01
US,Cust6849,R16135,P014,Product P014,2,2023-01-01
US,Cust7921,R16136,P016,Product P016,4,2023-01-01
US,Cust4737,R16137,P001,Product P001,5,2023-01-01
US,Cust1602,R16138,P017,Product P017,1,2023-01-01
US,Cust6784,R16139,P045,Product P045,5,2023-01-01
US,Cust8283,R16140,P003,Product P003,1,2023-01-01
US,Cust2055,R16141,P022,Product P022,4,2023-01-01
US,Cust8085,R16142,P046,Product P046,2,2023-01-01
US,Cust8097,R16143,P036,Product P036,5,2023-01-01
US,Cust9610,R16144,P040,Product P040,1,2023-01-01
US,Cust1312,R16145,P006,Product P006,1,2023-01-01
US,Cust8794,R16146,P010,Product P010,1,2023-01-01
US,Cust9893,R16147,P040,Product P040,1,2023-01-01
US,Cust4258,R16148,P047,Product P047,1,2023-01-01
US,Cust8003,R16149,P032,Product P032,1,2023-01-01
US,Cust7640,R16150,P017,Product P017,1,2023-01-01
US,Cust9372,R16151,P009,Product P009,1,2023-01-01
US,Cust1943,R16152,P009,Product P009,1,2023-01-01
US,Cust5671,R16153,P036,Product P036,1,2023-01-01
US,Cust5223,R16154,P026,Product P026,1,2023-01-01
US,Cust1952,R16155,P037,Product P037,3,2023-01-01
US,Cust3560,R16156,P032,Product P032,1,2023-01-01
US,Cust2610,R16157,P045,Product P045,5,2023-01-01
US,Cust7352,R16158,P019,Product P019,2,2023-01-01
US,Cust4898,R16159,P017,Product P017,3,2023-01-01
US,Cust3257,R16160,P028,Product P028,2,2023-01-01
US,Cust5088,R16161,P006,Product P006,1,2023-01-01
US,Cust6012,R16162,P018,Product P018,1,2023-01-01
US,Cust1456,R16163,P017,Product P017,1,2023-01-01
US,Cust1577,R16164,P046,Product P046,1,2023-01-01
US,Cust4554,R16165,P001,Product P001,5,2023-01-01
US,Cust7719,R16166,P012,Product P012,4,2023-01-01
US,Cust1969,R16167,P039,Product P039,1,2023-01-01
US,Cust5541,R16168,P040,Product P040,2,2023-01-01
US,Cust6758,R16169,P023,Product P023,4,2023-01-01
US,Cust3085,R16170,P036,Product P036,1,2023-01-01
US,Cust9737,R16171,P008,Product P008,1,2023-01-01
US,Cust4287,R16172,P023,Product P023,2,2023-01-01
US,Cust6544,R16173,P019,Product P019,1,2023-01-01
US,Cust2065,R16174,P018,Product P018,1,2023-01-01
US,Cust9651,R16175,P014,Product P014,1,2023-01-01
US,Cust6320,R16176,P038,Product P038,5,2023-01-01
US,Cust7838,R16177,P027,Product P027,1,2023-01-01
US,Cust2981,R16178,P039,Product P039,4,2023-01-01
US,Cust7266,R16179,P002,Product P002,1,2023-01-01
US,Cust7945,R16180,P016,Product P016,5,2023-01-01
US,Cust4068,R16181,P026,Product P026,2,2023-01-01
US,Cust7762,R16182,P024,Product P024,1,2023-01-01
US,Cust7017,R16183,P033,Product P033,1,2023-01-01
US,Cust5745,R16184,P004,Product P004,1,2023-01-01
US,Cust7977,R16185,P026,Product P026,5,2023-01-01
US,Cust9618,R16186,P027,Product P027,1,2023-01-01
US,Cust5943,R16187,P027,Product P027,5,2023-01-01
US,Cust7922,R16188,P037,Product P037,2,2023-01-01
US,Cust1965,R16189,P040,Product P040,1,2023-01-01
US,Cust5148,R16190,P031,Product P031,1,2023-01-01
US,Cust5160,R16191,P047,Product P047,1,2023-01-01
US,Cust9035,R16192,P035,Product P035,1,2023-01-01
US,Cust8634,R16193,P008,Product P008,4,2023-01-01
US,Cust3717,R16194,P002,Product P002,1,2023-01-01
US,Cust7779,R16195,P036,Product P036,3,2023-01-01
US,Cust1419,R16196,P001,Product P001,4,2023-01-01
US,Cust8700,R16197,P050,Product P050,1,2023-01-01
US,Cust7608,R16198,P014,Product P014,1,2023-01-01
US,Cust9263,R16199,P008,Product P008,2,2023-01-01
US,Cust5287,R16200,P012,Product P012,1,2023-01-01
US,Cust6043,R16201,P007,Product P007,1,2023-01-01
US,Cust6990,R16202,P038,Product P038,3,2023-01-01
US,Cust3123,R16203,P014,Product P014,1,2023-01-01
US,Cust6943,R16204,P015,Product P015,5,2023-01-01
US,Cust9043,R16205,P012,Product P012,1,2023-01-01
US,Cust9191,R16206,P047,Product P047,1,2023-01-01
US,Cust2462,R16207,P006,Product P006,1,2023-01-01
US,Cust5323,R16208,P018,Product P018,1,2023-01-01
US,Cust6446,R16209,P003,Product P003,1,2023-01-01
US,Cust9110,R16210,P003,Product P003,1,2023-01-01
US,Cust7508,R16211,P034,Product P034,1,2023-01-01
US,Cust1194,R16212,P035,Product P035,1,2023-01-01
US,Cust2668,R16213,P028,Product P028,5,2023-01-01
US,Cust3985,R16214,P029,Product P029,1,2023-01-01
US,Cust2163,R16215,P012,Product P012,1,2023-01-01
US,Cust2899,R16216,P033,Product P033,1,2023-01-01
US,Cust7482,R16217,P005,Product P005,1,2023-01-01
US,Cust6689,R16218,P029,Product P029,1,2023-01-01
US,Cust5421,R16219,P004,Product P004,1,2023-01-01
US,Cust3568,R16220,P016,Product P016,1,2023-01-01
US,Cust3331,R16221,P025,Product P025,1,2023-01-01
US,Cust3506,R16222,P045,Product P045,3,2023-01-01
US,Cust1068,R16223,P050,Product P050,5,2023-01-01
US,Cust5750,R16224,P003,Product P003,3,2023-01-01
US,Cust2565,R16225,P019,Product P019,3,2023-01-01
US,Cust5145,R16226,P024,Product P024,4,2023-01-01
US,Cust6783,R16227,P018,Product P018,3,2023-01-01
US,Cust6485,R16228,P040,Product P040,1,2023-01-01
US,Cust1440,R16229,P011,Product P011,3,2023-01-01
US,Cust9002,R16230,P030,Product P030,1,2023-01-01
US,Cust4639,R16231,P025,Product P025,1,2023-01-01
US,Cust9220,R16232,P029,Product P029,1,2023-01-01
US,Cust1406,R16233,P016,Product P016,1,2023-01-01
US,Cust5705,R16234,P021,Product P021,1,2023-01-01
US,Cust1032,R16235,P018,Product P018,5,2023-01-01
US,Cust1663,R16236,P029,Product P029,1,2023-01-01
US,Cust9939,R16237,P038,Product P038,5,2023-01-01
US,Cust7367,R16238,P030,Product P030,1,2023-01-01
US,Cust1231,R16239,P049,Product P049,1,2023-01-01
US,Cust1902,R16240,P046,Product P046,1,2023-01-01
US,Cust9933,R16241,P022,Product P022,2,2023-01-01
US,Cust3082,R16242,P042,Product P042,5,2023-01-01
US,Cust6449,R16243,P036,Product P036,1,2023-01-01
US,Cust2630,R16244,P046,Product P046,5,2023-01-01
US,Cust5405,R16245,P045,Product P045,5,2023-01-01
US,Cust8133,R16246,P020,Product P020,1,2023-01-01
US,Cust9520,R16247,P011,Product P011,5,2023-01-01
US,Cust3202,R16248,P042,Product P042,1,2023-01-01
US,Cust2940,R16249,P032,Product P032,5,2023-01-01
US,Cust7476,R16250,P029,Product P029,1,2023-01-01
US,Cust2905,R16251,P010,Product P010,5,2023-01-01
US,Cust7721,R16252,P015,Product P015,1,2023-01-01
US,Cust4821,R16253,P002,Product P002,1,2023-01-01
US,Cust7147,R16254,P002,Product P002,2,2023-01-01
US,Cust1363,R16255,P008,Product P008,1,2023-01-01
US,Cust3660,R16256,P044,Product P044,1,2023-01-01
US,Cust6926,R16257,P018,Product P018,4,2023-01-01
US,Cust9663,R16258,P031,Product P031,5,2023-01-01
US,Cust7766,R16259,P027,Product P027,1,2023-01-01
US,Cust4594,R16260,P004,Product P004,4,2023-01-01
US,Cust2994,R16261,P026,Product P026,2,2023-01-01
US,Cust8990,R16262,P022,Product P022,5,2023-01-01
US,Cust4257,R16263,P021,Product P021,1,2023-01-01
US,Cust6169,R16264,P017,Product P017,5,2023-01-01
US,Cust6088,R16265,P028,Product P028,1,2023-01-01
US,Cust6005,R16266,P047,Product P047,5,2023-01-01
US,Cust4178,R16267,P002,Product P002,1,2023-01-01
US,Cust7230,R16268,P022,Product P022,1,2023-01-01
US,Cust6214,R16269,P026,Product P026,4,2023-01-01
US,Cust7768,R16270,P045,Product P045,5,2023-01-01
US,Cust4336,R16271,P012,Product P012,1,2023-01-01
US,Cust4628,R16272,P048,Product P048,1,2023-01-01
US,Cust4476,R16273,P036,Product P036,1,2023-01-01
US,Cust8396,R16274,P017,Product P017,1,2023-01-01
US,Cust4557,R16275,P030,Product P030,1,2023-01-01
US,Cust5285,R16276,P037,Product P037,1,2023-01-01
US,Cust5498,R16277,P041,Product P041,1,2023-01-01
US,Cust3587,R16278,P025,Product P025,5,2023-01-01
US,Cust4661,R16279,P044,Product P044,4,2023-01-01
US,Cust6399,R16280,P009,Product P009,1,2023-01-01
US,Cust5940,R16281,P023,Product P023,1,2023-01-01
US,Cust6010,R16282,P048,Product P048,1,2023-01-01
US,Cust3602,R16283,P001,Product P001,1,2023-01-01
US,Cust2114,R16284,P034,Product P034,4,2023-01-01
US,Cust2613,R16285,P041,Product P041,5,2023-01-01
US,Cust1732,R16286,P006,Product P006,1,2023-01-01
US,Cust9776,R16287,P015,Product P015,1,2023-01-01
US,Cust5487,R16288,P031,Product P031,5,2023-01-01
US,Cust6216,R16289,P035,Product P035,1,2023-01-01
US,Cust4002,R16290,P017,Product P017,1,2023-01-01
US,Cust4376,R16291,P037,Product P037,1,2023-01-01
US,Cust3293,R16292,P033,Product P033,1,2023-01-01
US,Cust3141,R16293,P045,Product P045,5,2023-01-01
US,Cust4184,R16294,P041,Product P041,2,2023-01-01
US,Cust5248,R16295,P008,Product P008,1,2023-01-01
US,Cust1474,R16296,P024,Product P024,4,2023-01-01
US,Cust7664,R16297,P033,Product P033,4,2023-01-01
US,Cust2034,R16298,P044,Product P044,1,2023-01-01
US,Cust6968,R16299,P032,Product P032,1,2023-01-01
US,Cust4708,R16300,P020,Product P020,2,2023-01-01
US,Cust3742,R16301,P005,Product P005,1,2023-01-01
US,Cust7779,R16302,P011,Product P011,1,2023-01-01
US,Cust5203,R16303,P025,Product P025,1,2023-01-01
US,Cust6811,R16304,P034,Product P034,4,2023-01-01
US,Cust7106,R16305,P049,Product P049,5,2023-01-01
US,Cust3631,R16306,P045,Product P045,4,2023-01-01
US,Cust1858,R16307,P012,Product P012,1,2023-01-01
US,Cust7023,R16308,P024,Product P024,2,2023-01-01
US,Cust6093,R16309,P036,Product P036,1,2023-01-01
US,Cust9086,R16310,P030,Product P030,1,2023-01-01
US,Cust1026,R16311,P005,Product P005,5,2023-01-01
US,Cust1527,R16312,P032,Product P032,3,2023-01-01
US,Cust4312,R16313,P008,Product P008,2,2023-01-01
US,Cust1358,R16314,P002,Product P002,1,2023-01-01
US,Cust8384,R16315,P042,Product P042,1,2023-01-01
US,Cust4269,R16316,P021,Product P021,1,2023-01-01
US,Cust8945,R16317,P010,Product P010,5,2023-01-01
US,Cust6937,R16318,P030,Product P030,1,2023-01-01
US,Cust4359,R16319,P029,Product P029,1,2023-01-01
US,Cust8064,R16320,P007,Product P007,3,2023-01-01
US,Cust8340,R16321,P027,Product P027,1,2023-01-01
US,Cust8262,R16322,P024,Product P024,2,2023-01-01
US,Cust4373,R16323,P037,Product P037,5,2023-01-01
US,Cust4524,R16324,P046,Product P046,1,2023-01-01
US,Cust4638,R16325,P043,Product P043,1,2023-01-01
US,Cust1432,R16326,P039,Product P039,5,2023-01-01
US,Cust1582,R16327,P029,Product P029,2,2023-01-01
US,Cust5997,R16328,P006,Product P006,5,2023-01-01
US,Cust4311,R16329,P040,Product P040,5,2023-01-01
US,Cust4011,R16330,P031,Product P031,4,2023-01-01
US,Cust7953,R16331,P015,Product P015,5,2023-01-01
US,Cust7882,R16332,P018,Product P018,1,2023-01-01
US,Cust7558,R16333,P009,Product P009,1,2023-01-01
US,Cust8198,R16334,P050,Product P050,1,2023-01-01
US,Cust3508,R16335,P035,Product P035,5,2023-01-01
US,Cust5030,R16336,P020,Product P020,1,2023-01-01
US,Cust8253,R16337,P023,Product P023,5,2023-01-01
US,Cust3894,R16338,P050,Product P050,1,2023-01-01
US,Cust2818,R16339,P017,Product P017,5,2023-01-01
US,Cust3131,R16340,P028,Product P028,5,2023-01-01
US,Cust5393,R16341,P008,Product P008,1,2023-01-01
US,Cust2762,R16342,P032,Product P032,1,2023-01-01
US,Cust8182,R16343,P022,Product P022,2,2023-01-01
US,Cust4576,R16344,P039,Product P039,3,2023-01-01
US,Cust9701,R16345,P050,Product P050,1,2023-01-01
US,Cust2137,R16346,P011,Product P011,1,2023-01-01
US,Cust4582,R16347,P022,Product P022,1,2023-01-01
US,Cust7188,R16348,P041,Product P041,1,2023-01-01
US,Cust9430,R16349,P035,Product P035,5,2023-01-01
US,Cust2628,R16350,P032,Product P032,1,2023-01-01
US,Cust9138,R16351,P034,Product P034,1,2023-01-01
US,Cust1412,R16352,P006,Product P006,5,2023-01-01
US,Cust9812,R16353,P032,Product P032,5,2023-01-01
US,Cust7383,R16354,P006,Product P006,1,2023-01-01
US,Cust9863,R16355,P019,Product P019,1,2023-01-01
US,Cust7480,R16356,P048,Product P048,1,2023-01-01
US,Cust9356,R16357,P003,Product P003,1,2023-01-01
US,Cust8878,R16358,P005,Product P005,1,2023-01-01
US,Cust1519,R16359,P004,Product P004,4,2023-01-01
US,Cust1351,R16360,P016,Product P016,1,2023-01-01
US,Cust3083,R16361,P024,Product P024,1,2023-01-01
US,Cust7296,R16362,P050,Product P050,1,2023-01-01
US,Cust1382,R16363,P036,Product P036,1,2023-01-01
US,Cust2285,R16364,P003,Product P003,2,2023-01-01
US,Cust4032,R16365,P032,Product P032,1,2023-01-01
US,Cust1746,R16366,P031,Product P031,1,2023-01-01
US,Cust9490,R16367,P018,Product P018,5,2023-01-01
US,Cust8578,R16368,P032,Product P032,1,2023-01-01
US,Cust2718,R16369,P016,Product P016,1,2023-01-01
US,Cust1321,R16370,P033,Product P033,5,2023-01-01
US,Cust5200,R16371,P017,Product P017,1,2023-01-01
US,Cust9512,R16372,P007,Product P007,1,2023-01-01
US,Cust2041,R16373,P009,Product P009,5,2023-01-01
US,Cust2606,R16374,P042,Product P042,1,2023-01-01
US,Cust9571,R16375,P022,Product P022,1,2023-01-01
US,Cust1542,R16376,P025,Product P025,4,2023-01-01
US,Cust9982,R16377,P005,Product P005,1,2023-01-01
US,Cust6848,R16378,P013,Product P013,5,2023-01-01
US,Cust6840,R16379,P047,Product P047,1,2023-01-01
US,Cust5862,R16380,P022,Product P022,2,2023-01-01
US,Cust8977,R16381,P048,Product P048,1,2023-01-01
US,Cust1599,R16382,P008,Product P008,5,2023-01-01
US,Cust2082,R16383,P020,Product P020,1,2023-01-01
US,Cust8236,R16384,P026,Product P026,1,2023-01-01
US,Cust5617,R16385,P050,Product P050,5,2023-01-01
US,Cust4321,R16386,P034,Product P034,1,2023-01-01
US,Cust8887,R16387,P048,Product P048,1,2023-01-01
US,Cust3846,R16388,P046,Product P046,2,2023-01-01
US,Cust9635,R16389,P007,Product P007,1,2023-01-01
US,Cust9801,R16390,P004,Product P004,1,2023-01-01
US,Cust9040,R16391,P021,Product P021,3,2023-01-01
US,Cust8375,R16392,P033,Product P033,1,2023-01-01
US,Cust5535,R16393,P023,Product P023,1,2023-01-01
US,Cust3514,R16394,P025,Product P025,1,2023-01-01
US,Cust3872,R16395,P026,Product P026,3,2023-01-01
US,Cust9038,R16396,P020,Product P020,4,2023-01-01
US,Cust2814,R16397,P026,Product P026,1,2023-01-01
US,Cust5228,R16398,P004,Product P004,1,2023-01-01
US,Cust9289,R16399,P047,Product P047,2,2023-01-01
US,Cust8723,R16400,P029,Product P029,1,2023-01-01
US,Cust8345,R16401,P032,Product P032,5,2023-01-01
US,Cust9444,R16402,P026,Product P026,1,2023-01-01
US,Cust8709,R16403,P025,Product P025,5,2023-01-01
US,Cust3516,R16404,P029,Product P029,4,2023-01-01
US,Cust6677,R16405,P015,Product P015,1,2023-01-01
US,Cust7058,R16406,P025,Product P025,2,2023-01-01
US,Cust8712,R16407,P018,Product P018,1,2023-01-01
US,Cust3769,R16408,P045,Product P045,1,2023-01-01
US,Cust5403,R16409,P043,Product P043,1,2023-01-01
US,Cust5733,R16410,P025,Product P025,5,2023-01-01
US,Cust3128,R16411,P003,Product P003,2,2023-01-01
US,Cust8413,R16412,P015,Product P015,5,2023-01-01
US,Cust6870,R16413,P009,Product P009,5,2023-01-01
US,Cust7184,R16414,P014,Product P014,5,2023-01-01
US,Cust6951,R16415,P043,Product P043,5,2023-01-01
US,Cust3487,R16416,P040,Product P040,1,2023-01-01
US,Cust3328,R16417,P002,Product P002,5,2023-01-01
US,Cust4589,R16418,P048,Product P048,1,2023-01-01
US,Cust7696,R16419,P005,Product P005,5,2023-01-01
US,Cust9408,R16420,P048,Product P048,4,2023-01-01
US,Cust5021,R16421,P009,Product P009,1,2023-01-01
